word,clue,is_technical_word,is_common_english,is_plural,categories,obscure
CABINDA,It's a province in Angola known for its annual music festival,False,True,False,"geographical,angola,provinces,music,festivals",True
CACHETIC,What's the opposite of being cachectic,True,False,False,"medical,health,scientific",True
CACOZYME,A rare term for an enzyme that catalyzes caco polymerization,True,False,False,"biochemistry,enzymes,polymers,catalysts",True
CADWAL,A name that sounds like a computer-aided design program,False,False,False,"names,CAD,CAD/CAM,computers",True
CAHILL,Last name of an Irish novelist known for his works set in Ireland,False,True,False,"surnames,literature,Irish_writers,novels",True
CALAMANCO,"A type of dance from South America, where steps are taken on the spot.",False,True,False,"dance,culture,South America",True
CALCIGEROUS,"Like a math whiz, but with dirt",False,False,True,"geology,minerals,rocks,science,chalk,calcium,surfaces",True
CALENTURE,"A state of intense heat and dryness, often with discomfort or distress.",False,True,False,"weather,conditions,humidity,discomfort",True
CALLANS,Irish surname that sounds like a command to communicate,False,True,False,"surnames,last_names,people,names",True
CALORIC,A unit of energy that makes you feel full like a hungry bear in hibernation.,True,True,False,"nutrition,energy,scale,measurement,science,physics",True
CALYCOPHORAN,A botanical term describing plants with cup-shaped flowers.,True,False,False,"botany,floral,orchids,scientific,vocabulary",True
CAMELINE,A rare substance derived from camel dung used in perfume making,True,False,False,"substances,perfumes,camels,natural_resources,scent,exotic,esoteric",True
CAMPANIA,A region in Italy known for its ancient Roman ruins and modern-day wineries,False,True,False,"geographical,historical,cultural,winemaking",True
CAMPYLOTROPOUS,"A rare term describing a plant's growth pattern, like a spiral staircase.",True,False,False,"botany,synonyms,popular_culture",True
CANCERDROPS,A misprint that combines cancer with a body fluid in an absurd way,False,False,True,"mistakes,bodily-fluids,diseases,fictional-terms",True
CANEBRAKE,A vast tangle of cane stalks; not a coffee order,False,True,True,"botany,natural_surprises,flora,agriculture,plant_life",True
CANNETILLE,A type of small canal or waterway,False,False,True,"geological,hydrology",True
CANTALOUP,A melon that's hard to find a clue for,False,True,False,"fruits,vegetables,crops,American_cuisine",True
CANVAS,A surface used by artists to paint on; not often found in nature's wilds.,False,True,False,"art,materials,painting,crafts",True
CAPILLACEOUS,"Like a map of veins, this word describes hair-like structures",True,False,False,"biology,hair-like,structures,venous,vascular",True
CAPOTES,A famous author of cat stories,False,True,False,"writers,literature,fiction,authors,20th-century_literature",True
CAPSULOGENOUS,I am a unique way to describe organisms that produce cottony material,True,False,False,"biology,mycology,mushrooms,cottony,materials",True
CARAIPI,"A type of South American rodent with long, thin fur and a distinctive call.",True,False,True,"rodents,mammals,south_american_fauna,zoology",True
CARBOLICS,A unique type of carbon-based life form,True,False,True,"science,biology,fictional,imaginary",True
CARCAKE,"A puzzle master's delight, this rare term refers to a kind of sandwich.",True,False,False,"food,sandwiches,rare_words,literature,puzzles",True
CARDIOCELE,"A heart-shaped cavity in the earth's crust, rare and not commonly known",True,False,False,"geological,sedimentary,rocks,minerals,paleontology",True
CARESSANT,"A term that's touchy-feely, yet not common in everyday speech.",True,False,False,"linguistics,etymology,language,words,grammar,vocabulary",True
CARLES,An informal way of saying 'dear me' or 'good heavens'.,False,True,False,"exclamation,interjection,social_phrase",True
CAROB,"A legume often used in baking, not a vehicle",False,True,False,"food,plant,legume,dairy,alternative",True
CARPODACUS,A rare bird with a long beak.,True,False,False,"ornithology,birds,rare_animals,scientific_names",True
CARS,A vehicle with four wheels used for traveling on roads.,False,True,True,"vehicles,transportation,pop_culture,cars,motorsports,leisure,travels,hobbies",True
CARY,A unique name often associated with actors like Cary Grant or Cary Elwes,False,True,False,"names,actors,entertainment",True
CASH,What's often kept in a piggy bank,False,True,False,"money,bank,finance,piggy_bank,savings,youth",True
CASSOLETTE,A type of oven used in medieval times,False,True,False,"cooking,architecture,historical",True
CASUISTRIES,Legal decisions based on subtle distinctions,False,True,True,"law,legal,judiciary,reasoning,distinctions",True
CATALYZING,A verb meaning to trigger a chain reaction or sudden change.,True,False,False,"chemistry,physics,social_science,catalyst",True
CATCHPOLED,"A bird watcher's assistant, not a Loony Tunes character",False,True,False,"birding,ornithology,careers,nature,zoology",True
CATGUTS,A veterinarian's material for suture sewing,True,False,True,"animal,medical,surgical,plural",True
CATLIKE,Like a feline's movements,False,True,False,"animal,movement,adjective",True
CAUDATORY,"A word of Latin origin meaning 'having a tail', often used in scientific or technical contexts.",True,False,False,"scientific,technical,esoteric",True
CAUSTICIZATION,A harsh chemical process that's not too common in everyday life.,True,False,False,"chemistry,science,processes",True
CAVILLERS,One who picks flaws in others' arguments,False,True,False,"logic,argument,speech,debate,philosophy,rhetoric",True
CEDARN,"A tree's dark green color, often associated with nature.",False,True,False,"color,nature,trees",True
CELIOCELE,"A complex carbohydrate found in plants and used to make paper, textiles, and more.",False,True,False,"polymers,organic_compounds,paper_products,textiles",True
CEMENT,It's a binding substance used in construction and concrete.,False,True,False,"construction,materials,chemistry",True
CENTENNIAL,A once-in-a-century celebration,False,True,False,"geological,historical,events,culture,anniversaries",True
CENTRIFUGALLER,A person who avoids getting dizzy in spinning games,True,False,False,"physics,entertainment,amusement_parks,games,vocabulary",True
CEPHALODYMIA,"A state of mental confusion and disorientation, named after its impact on one's head",True,False,False,"mental_health,syndromes,diseases,medical_conditions,cognitive_disorders",True
CERATORHINE,A unique nasal passage found in certain birds.,True,False,False,"zoology,anatomy,nasal_structures,birds",True
CERESINE,"A poison once used in Paris, now found only in obscure works of literature.",True,False,False,"chemistry,historical,poison",True
CERUSITE,"A mineral that's not common, neither a tree nor a fish.",True,False,False,"minerals,rocks,chemical compounds,pink minerals",True
CETIOSAURIAN,"An extinct order of dinosaurs known for their long, whip-like tails.",True,False,True,"dinosaurs,paleontology,extinct,mesozoic,critters,tails",True
CHAFFERERS,"Servants who carry trays and attend to guests at a formal event, singular of chaffers.",False,True,True,"plural,employment,catering,formal_events,household_staff",True
CHALCID,A beetle larva with a unique name,True,False,False,"entomology,scientific_names",True
CHAMAENERION,"A rare type of flower with an unusual name, often found in moist, shady environments.",True,False,False,"botany,names,flora,rare_species",True
CHANCELESS,"Without luck, by design",False,True,False,"adjectives,synonyms,probability,linguistics",True
CHANTEUSES,"Women singers who enchant audiences, plural",False,True,True,"music,singers,female,gender,women's_rights,culture,entertainment",True
CHARACETUM,A collective term for a group of characters,True,False,False,"collective,nouns,language,types,linguistics",True
CHARKHANA,"A place where spinning and weaving are done, often found in traditional societies.",False,True,False,"cultural,regional,social,economic,handicraft,traditional",True
CHASEABLE,"A noun that can be pursued, tracked down, or sought after.",False,True,False,"adjectives,verbs,nouns",True
CHAUFFER,"A driving professional's unique title, not just a fancy name for any car owner",False,True,False,"professions,transportation,cars,employment",True
CHECHEHET,A cryptic clue involving a peculiar sequence of letters.,True,False,False,"limericks,crosswords,word_games,language_puzzles",True
CHEERIOS,What type of cereal fills one's heart with joy,False,True,True,"cereal,food,treat,snack",True
CHELONE,"I'm a type of turtle that doesn't have a shell, but still manages to crawl.",True,False,False,"animals,mammals,reptiles",True
CHENICA,A chemical compound found in some exotic locations.,True,False,False,"chemistry,compounds,exotic_locations,scientific_terms",True
CHESTY,I'm full of sound and a type of wood used in construction,False,True,False,"wood,sound,construction",True
CHICANE,"A tricky obstacle, often found on race tracks",False,True,False,"racing,obstacles,literally,vehicles,sports",True
CHIGETAIS,A type of rare and elusive creature found only in the densest forests,True,False,False,"animals,rare,elusive,forests",True
CHILOTOMIES,Surgical procedures performed in a chi-lotomy,True,False,True,"surgery,medical,treatment,health,medicine,ophthalmology",True
CHINKIEST,The rarest or most valuable of porcelain china,True,False,False,"porcelain,ceramics,china,valuable,rare,collectibles",True
CHIROLOGICAL,"What's the adjective form of 'chirology', the study of handwriting",True,False,False,"language,grammar,vocabulary,chirology,handwriting",True
CHITTER,"A unique sound made by a small creature, often heard in gardens or forests.",False,True,False,"animals,nature,sounds",True
CHLORINATED,"Like tap water, this term describes a substance treated with chlorine.",True,False,False,"chemistry,toxins,water_treatment,pollution",True
CHOCARD,A type of card game involving chocolate selections,False,True,False,"game,food,chocolate,hobby",True
CHOLERIGENOUS,What am I when I'm constantly angry and irritable,False,True,False,"adjectives,mood,human_nature",True
